VERSION_6_0 1-VG
P	0	34	0	86.9115	-40.8066	175.466	-0.538698	0.529517	-0.982897	9.171	1.596	-68	130.25	0	4	1	A	0	18076	0	0.488701	-1	0	0	-10000	-1675,-1669,-1664,-1659,-1653,-1648,-1119,-1069,-1041,-725,-719,-714,-114,-68,-47,315,320,326	2722946	N\A	N\A	N\A	N\A
P	0	35	0	79.6053	-38.9128	169.216	-0.408775	0.610723	-0.856146	7.587	1.083	370	125.5	0	4	1	A	0	18076	0	0.263049	-1	0	0	-10000	-1536,-1529,-1519,-1445,-1418,-1006,-990,-951,-66,56,357,370,384,396,413	2729421	N\A	N\A	N\A	N\A
P	0	36	0	69.2743	-37.319	162.386	-0.41225	0.738088	-0.863948	3.957	1.857	-92	131	0	4	1	A	0	18076	0	0.577541	-1	0	0	-10000	-1976,-1434,-1420,-1398,-1388,-1170,-725,-720,-397,-130,-124,-113,-107,-92,-80,-63,17,26,31	2734696	N\A	N\A	N\A	N\A
P	0	37	0	79.8281	-69.0325	154.976	-0.396085	1.04796	-1.17601	5.394	0.201	-51	122.75	0	4	1	A	0	18076	0	0.0782903	-1	0	0	-10000	-1525,-1520,-980,-51,-19	2748359	N\A	N\A	N\A	N\A
P	0	38	0	78.4129	-58.2955	166.049	-0.240066	0.764397	-0.930527	7.935	4.062	369	125	0	4	1	A	0	18076	0	0.836564	-1	0	0	-10000	-1015,-64,-45,320,369,392,410	2750356	N\A	N\A	N\A	N\A
P	0	40	0	79.0137	-54.457	167.232	-0.183835	0.73295	-0.836252	8.076	1.725	395	121.5	0	4	1	A	0	18076	0	0.335034	-1	0	0	-10000	-1891,-1876,-1853,-1467,-1451,-1444,-1428,-61,-50,346,373,395	2767612	N\A	N\A	N\A	N\A
P	0	41	0	76.6823	-64.8931	165.6	-0.111852	0.798832	-0.877688	5.712	0.594	-76	124	0	4	1	A	0	18076	0	0.190923	-1	0	0	-10000	-1377,-1372,-1345,-1340,-977,-971,-961,-950,-939,-929,-917,-910,-76,-46	2774596	N\A	N\A	N\A	N\A
P	0	42	0	77.5601	-62.8298	164.568	-0.0833633	0.80474	-0.843807	7.71	1.338	-61	120.75	0	4	1	A	0	18076	0	0.491068	-1	0	0	-10000	-1976,-1966,-1939,-1476,-1465,-1459,-1420,-61,-46,441,454,481,497	2779657	N\A	N\A	N\A	N\A
P	0	43	0	61.0409	-48.1991	111.799	2.74773	-1.09953	-0.0813625	2.148	0.375	25	121.5	0	4	1	A	0	18076	0	0.109283	-1	0	0	-10000	-1992,-1987,-1981,-992,-987,-937,19,25,42,69	3274635	N\A	N\A	N\A	N\A
P	0	44	0	57.8516	-52.671	111.407	2.64769	-0.995506	-0.0393993	1.725	0.339	16	121	0	4	1	A	0	18076	0	0.113335	-1	0	0	-10000	-1990,-1984,-1962,-1957,-1934,-995,-984,-978,-973,-957,5,10,16,38,43,66	3277638	N\A	N\A	N\A	N\A
P	0	45	0	58.9563	-49.6515	109.788	2.6565	-0.982413	-0.032028	1.968	0.336	16	120.75	0	4	1	A	0	18076	0	0.128396	-1	0	0	-10000	-1995,-1984,-1978,-1973,-1957,-995,-990,-984,-962,-957,-934,10,16,26,43	3278638	N\A	N\A	N\A	N\A
P	0	46	0	58.3885	-49.1177	108.52	2.63559	-0.888279	0.00358085	1.704	0.357	38	119.75	0	4	1	A	0	18076	0	0.128086	-1	0	0	-10000	-1995,-1990,-1984,-1962,-1957,-1934,-990,-984,-974,-957,6,10,16,21,33,38,43,83	3279638	N\A	N\A	N\A	N\A
P	0	47	0	58.554	-52.2177	109.851	2.62867	-0.884723	0.0041839	1.845	0.372	18	119.75	0	4	1	A	0	18076	0	0.106797	-1	0	0	-10000	-1997,-1993,-1987,-1982,-1970,-1965,-1960,-1920,-993,-987,-965,-960,-954,7,13,18,23,35	3281641	N\A	N\A	N\A	N\A
P	0	48	0	58.6029	-50.1732	108.789	2.6101	-0.875555	0.0339842	2.088	0.369	17	120.5	0	4	1	A	0	18076	0	0.1054	-1	0	0	-10000	-1994,-1988,-1966,-1961,-1955,-994,-988,-983,-978,-966,12,17,34,39,45	3282642	N\A	N\A	N\A	N\A
P	0	49	0	58.1544	-54.8686	111.338	2.61012	-0.883764	0.0131822	2.118	0.378	18	121	0	4	1	A	0	18076	0	0.10884	-1	0	0	-10000	-1987,-1982,-1965,-1960,-1954,-993,-987,-982,-977,-960,-921,12,18,35,39,45	3284641	N\A	N\A	N\A	N\A
P	0	50	0	63.9824	-63.5274	116.161	2.17026	-0.812704	0.38895	2.919	0.435	13	121.75	0	4	1	A	0	18076	0	0.193197	-1	0	0	-10000	-1986,-1935,-1207,-986,-980,-485,-480,-474,-297,-80,-68,-63,-2,13,65	3288644	N\A	N\A	N\A	N\A
P	0	51	0	64.6249	-59.8464	114.304	2.16139	-0.770257	0.415916	2.646	0.18	-189	120.5	0	4	1	A	0	18076	0	0.102855	-1	0	0	-10000	-1974,-1968,-1473,-1468,-1462,-1285,-1068,-1056,-1051,-990,-975,-923,-301,-279,-273,-262,-239,-235,-229,-195,-189,-173	3289632	N\A	N\A	N\A	N\A
P	0	52	0	64.0072	-61.6817	115.526	2.13624	-0.763833	0.42114	2.736	0.45	12	120.75	0	4	1	A	0	18076	0	0.201824	-1	0	0	-10000	-1010,-993,-938,-4,12,17,57	3291647	N\A	N\A	N\A	N\A
P	0	53	0	63.5026	-60.3393	115.808	2.04259	-0.656944	0.508427	2.403	0.372	-9	122	0	8	1	A	0	18076	0	0.137463	-1	0	0	-10000	-1988,-1983,-1443,-1232,-1004,-988,-983,-977,-887,-870,-865,-854,-849,-387,-382,-332,-9,1,4,41	3297648	N\A	N\A	N\A	N\A
P	0	54	0	71.6578	-68.556	121.954	1.83598	-0.59133	0.635963	1.533	0.084	44	117.25	0	4	1	A	0	18076	0	0.0539615	-1	0	0	-10000	-1978,-1934,-1518,-1345,-1339,-1334,-984,-978,-957,-934,-928,-922,16,28,44,66	3308655	N\A	N\A	N\A	N\A
P	0	55	0	69.2206	-63.1977	116.134	2.03955	-0.718231	0.475834	2.493	0.282	13	116	0	4	1	A	0	18076	0	0.146459	-1	0	0	-10000	-1975,-1959,-1942,-1470,-980,-959,-937,-431,13,63,69	3316663	N\A	N\A	N\A	N\A
P	0	56	0	69.0936	-68.0417	118.451	2.13154	-0.831173	0.366438	2.397	0.243	7	117	0	4	1	A	0	18076	0	0.155196	-1	0	0	-10000	-1988,-1938,-1932,-1410,-1004,-993,7,68	3318664	N\A	N\A	N\A	N\A
P	0	57	0	70.7197	-62.4144	115.557	2.10864	-0.888113	0.43007	2.274	0.249	7	116.25	0	4	1	A	0	18076	0	0.132552	-1	0	0	-10000	-1996,-1935,-990,-934,-518,7,66,71,77	3320667	N\A	N\A	N\A	N\A
P	0	58	0	65.8791	-60.177	114.695	2.25302	-0.958363	0.313199	2.553	0.381	10	121.75	0	4	1	A	0	18076	0	0.191257	-1	0	0	-10000	-1986,-1980,-1946,-1930,-1007,-990,-946,-936,-930,-7,10,21,54	3326673	N\A	N\A	N\A	N\A
P	0	59	0	69.6639	-57.2055	112.908	2.50821	-1.047	0.121164	1.641	0.213	17	123.5	0	4	1	A	0	18076	0	0.102822	-1	0	0	-10000	-1983,-1979,-1950,-1940,-1933,-1006,-979,-950,-939,-933,-928,17,22,61	3330677	N\A	N\A	N\A	N\A
P	0	60	0	67.1793	-52.9023	110.373	2.56443	-1.01994	0.122864	1.785	0.246	15	122.25	0	4	1	A	0	18076	0	0.11695	-1	0	0	-10000	-1985,-1980,-1941,-980,-941,-935,-1,15,21,26,55,59,65,71	3332679	N\A	N\A	N\A	N\A
